"source","target","type","weight"
21,134,"undirected",8
21,135,"undirected",1
21,140,"undirected",2
21,144,"undirected",8
21,152,"undirected",2
21,155,"undirected",2
21,173,"undirected",1
21,187,"undirected",1
21,191,"undirected",1
21,200,"undirected",1
21,201,"undirected",2
21,204,"undirected",3
21,206,"undirected",2
21,208,"undirected",43
21,209,"undirected",7
21,210,"undirected",32
21,211,"undirected",59
21,212,"undirected",9
21,215,"undirected",9
21,229,"undirected",5
21,230,"undirected",2
21,231,"undirected",8
21,232,"undirected",6
21,233,"undirected",2
21,236,"undirected",1
21,241,"undirected",1
21,243,"undirected",1
21,257,"undirected",1
21,261,"undirected",1
21,268,"undirected",1
21,279,"undirected",1
21,286,"undirected",9
21,288,"undirected",3
21,339,"undirected",1
21,340,"undirected",1
21,341,"undirected",3
21,344,"undirected",6
21,349,"undirected",1
21,350,"undirected",5
21,351,"undirected",2
21,364,"undirected",2
21,366,"undirected",2
21,367,"undirected",3
21,368,"undirected",7
21,376,"undirected",7
21,381,"undirected",47
21,383,"undirected",1
21,384,"undirected",1
21,385,"undirected",1
21,387,"undirected",1
21,388,"undirected",6
21,389,"undirected",5
22,23,"undirected",57
22,85,"undirected",1
22,108,"undirected",1
22,113,"undirected",1
22,135,"undirected",1
22,380,"undirected",1
22,381,"undirected",11
22,385,"undirected",1
23,25,"undirected",21
23,52,"undirected",1
23,65,"undirected",12
23,78,"undirected",2
23,83,"undirected",1
23,85,"undirected",2
23,92,"undirected",1
23,93,"undirected",1
23,94,"undirected",1
23,97,"undirected",2
23,105,"undirected",4
23,108,"undirected",8
23,113,"undirected",5
23,120,"undirected",2
23,142,"undirected",2
23,143,"undirected",1
23,144,"undirected",46
23,148,"undirected",1
23,149,"undirected",1
23,150,"undirected",1
23,152,"undirected",1
23,157,"undirected",2
23,158,"undirected",4
23,191,"undirected",1
23,205,"undirected",1
23,208,"undirected",10
23,211,"undirected",4
23,212,"undirected",1
23,239,"undirected",2
23,274,"undirected",5
23,278,"undirected",13
23,282,"undirected",1
23,288,"undirected",38
23,372,"undirected",1
23,374,"undirected",2
23,375,"undirected",3
23,376,"undirected",66
23,377,"undirected",1
23,380,"undirected",7
23,381,"undirected",134
23,383,"undirected",3
23,385,"undirected",10
23,387,"undirected",1
23,388,"undirected",1
23,389,"undirected",4
24,144,"undirected",1
25,27,"undirected",11
25,30,"undirected",1
25,34,"undirected",2
25,43,"undirected",1
25,50,"undirected",1
25,62,"undirected",1
25,64,"undirected",1
25,66,"undirected",3
25,67,"undirected",7
25,72,"undirected",1
25,74,"undirected",4
25,75,"undirected",2
25,78,"undirected",18
25,79,"undirected",5
25,80,"undirected",9
25,81,"undirected",1
25,82,"undirected",1
25,83,"undirected",31
25,84,"undirected",34
25,85,"undirected",5
25,86,"undirected",15
25,87,"undirected",10
25,91,"undirected",2
25,92,"undirected",2
25,93,"undirected",8
25,94,"undirected",12
25,95,"undirected",15
25,97,"undirected",1
25,98,"undirected",1
25,100,"undirected",6
25,102,"undirected",2
25,104,"undirected",12
25,108,"undirected",2
25,111,"undirected",2
25,113,"undirected",4
25,114,"undirected",1
25,120,"undirected",5
25,127,"undirected",3
25,131,"undirected",1
25,133,"undirected",7
25,135,"undirected",3
25,139,"undirected",7
25,140,"undirected",64
25,141,"undirected",6
25,142,"undirected",7
25,143,"undirected",14
25,144,"undirected",849
25,145,"undirected",3
25,148,"undirected",2
25,149,"undirected",65
25,150,"undirected",20
25,152,"undirected",205
25,153,"undirected",1
25,154,"undirected",1
25,155,"undirected",3
25,156,"undirected",7
25,157,"undirected",8
25,158,"undirected",168
25,185,"undirected",5
25,186,"undirected",3
25,204,"undirected",2
25,208,"undirected",7
25,209,"undirected",3
25,210,"undirected",17
25,211,"undirected",38
25,212,"undirected",13
25,213,"undirected",3
25,214,"undirected",1
25,215,"undirected",2
25,223,"undirected",1
25,229,"undirected",8
25,232,"undirected",4
25,234,"undirected",1
25,235,"undirected",3
25,238,"undirected",1
25,241,"undirected",1
25,254,"undirected",1
25,255,"undirected",1
25,271,"undirected",10
25,272,"undirected",4
25,273,"undirected",11
25,274,"undirected",19
25,275,"undirected",5
25,278,"undirected",23
25,279,"undirected",16
25,282,"undirected",1
25,284,"undirected",3
25,285,"undirected",10
25,286,"undirected",29
25,287,"undirected",1
25,288,"undirected",18
25,289,"undirected",16
25,292,"undirected",8
25,296,"undirected",18
25,307,"undirected",1
25,339,"undirected",2
25,340,"undirected",12
25,341,"undirected",6
25,344,"undirected",4
25,345,"undirected",2
25,346,"undirected",3
25,349,"undirected",1
25,350,"undirected",1
25,359,"undirected",1
25,361,"undirected",5
25,362,"undirected",3
25,363,"undirected",2
25,364,"undirected",11
25,365,"undirected",1
25,366,"undirected",12
25,367,"undirected",3
25,372,"undirected",5
25,374,"undirected",21
25,375,"undirected",14
25,376,"undirected",118
25,377,"undirected",32
25,378,"undirected",3
25,379,"undirected",5
25,380,"undirected",9
25,381,"undirected",76
25,383,"undirected",29
25,384,"undirected",24
25,385,"undirected",117
25,386,"undirected",93
25,387,"undirected",29
25,388,"undirected",144
25,389,"undirected",125
25,390,"undirected",4
25,391,"undirected",4
25,393,"undirected",12
26,27,"undirected",37
26,28,"undirected",52
26,30,"undirected",13
26,300,"undirected",2
27,28,"undirected",295
27,30,"undirected",294
27,83,"undirected",1
27,208,"undirected",3
27,211,"undirected",1
27,214,"undirected",1
27,215,"undirected",3
27,230,"undirected",1
27,233,"undirected",2
27,234,"undirected",1
27,235,"undirected",1
27,293,"undirected",2
27,341,"undirected",1
27,381,"undirected",3
28,29,"undirected",1
28,30,"undirected",48
28,34,"undirected",4
28,206,"undirected",3
28,211,"undirected",5
28,214,"undirected",5
28,219,"undirected",3
28,226,"undirected",1
28,231,"undirected",4
28,234,"undirected",6
28,235,"undirected",1
28,319,"undirected",1
28,320,"undirected",2
29,30,"undirected",1
29,87,"undirected",2
29,108,"undirected",1
30,34,"undirected",4
30,66,"undirected",2
30,67,"undirected",1
30,78,"undirected",5
30,82,"undirected",13
30,83,"undirected",8
30,85,"undirected",9
30,86,"undirected",43
30,87,"undirected",46
30,92,"undirected",1
30,93,"undirected",1
30,95,"undirected",1
30,100,"undirected",1
30,102,"undirected",6
30,103,"undirected",1
30,108,"undirected",32
30,110,"undirected",5
30,113,"undirected",1
30,114,"undirected",1
30,115,"undirected",1
30,122,"undirected",1
30,133,"undirected",1
30,134,"undirected",1
30,135,"undirected",2
30,140,"undirected",4
30,150,"undirected",1
30,153,"undirected",3
30,155,"undirected",7
30,158,"undirected",3
30,187,"undirected",1
30,191,"undirected",1
30,198,"undirected",1
30,200,"undirected",1
30,202,"undirected",1
30,204,"undirected",2
30,206,"undirected",6
30,208,"undirected",41
30,209,"undirected",1
30,210,"undirected",13
30,211,"undirected",37
30,212,"undirected",6
30,214,"undirected",4
30,215,"undirected",21
30,226,"undirected",4
30,229,"undirected",6
30,230,"undirected",2
30,231,"undirected",16
30,232,"undirected",10
30,233,"undirected",2
30,235,"undirected",5
30,236,"undirected",1
30,238,"undirected",4
30,241,"undirected",4
30,242,"undirected",3
30,252,"undirected",2
30,253,"undirected",2
30,261,"undirected",1
30,284,"undirected",5
30,286,"undirected",7
30,288,"undirected",3
30,293,"undirected",1
30,319,"undirected",4
30,340,"undirected",1
30,341,"undirected",1
30,346,"undirected",1
30,360,"undirected",1
30,365,"undirected",1
30,368,"undirected",3
30,376,"undirected",2
30,379,"undirected",3
30,381,"undirected",2
30,383,"undirected",1
30,384,"undirected",1
30,387,"undirected",1
30,388,"undirected",2
30,389,"undirected",4
31,32,"undirected",19
31,212,"undirected",1
31,358,"undirected",1
32,83,"undirected",9
32,201,"undirected",7
32,300,"undirected",1
32,359,"undirected",1
33,76,"undirected",1
33,78,"undirected",1
33,79,"undirected",1
33,80,"undirected",1
33,82,"undirected",2
33,83,"undirected",42
33,84,"undirected",2
33,86,"undirected",2
33,95,"undirected",5
33,133,"undirected",10
33,135,"undirected",1
33,144,"undirected",16
33,149,"undirected",1
33,150,"undirected",2
33,154,"undirected",4
33,158,"undirected",5
33,204,"undirected",2
33,208,"undirected",4
33,212,"undirected",2
33,223,"undirected",2
33,237,"undirected",2
33,238,"undirected",2
33,239,"undirected",1
33,286,"undirected",4
33,296,"undirected",3
33,341,"undirected",1
33,376,"undirected",1
33,378,"undirected",1
33,385,"undirected",3
33,386,"undirected",4
33,387,"undirected",4
33,388,"undirected",2
33,389,"undirected",7
33,390,"undirected",1
33,393,"undirected",1
34,36,"undirected",5
34,85,"undirected",1
34,87,"undirected",1
34,104,"undirected",2
34,105,"undirected",1
34,135,"undirected",1
34,144,"undirected",1
34,208,"undirected",15
34,211,"undirected",36
34,214,"undirected",1
34,223,"undirected",1
34,226,"undirected",1
34,227,"undirected",1
34,230,"undirected",1
34,231,"undirected",4
34,233,"undirected",1
34,235,"undirected",1
34,242,"undirected",1
34,273,"undirected",6
34,284,"undirected",1
34,286,"undirected",1
34,288,"undirected",1
34,289,"undirected",1
34,302,"undirected",6
34,319,"undirected",1
34,376,"undirected",1
34,378,"undirected",1
34,381,"undirected",4
35,36,"undirected",1
35,78,"undirected",2
35,82,"undirected",3
35,83,"undirected",1
35,85,"undirected",5
35,86,"undirected",3
35,87,"undirected",2
35,102,"undirected",2
35,108,"undirected",1
35,114,"undirected",1
35,149,"undirected",2
35,153,"undirected",1
35,200,"undirected",2
35,210,"undirected",8
35,211,"undirected",2
35,271,"undirected",4
35,287,"undirected",1
35,293,"undirected",1
35,302,"undirected",1
35,341,"undirected",2
35,377,"undirected",1
35,381,"undirected",1
35,385,"undirected",1
36,67,"undirected",2
36,273,"undirected",2
36,274,"undirected",1
36,302,"undirected",1
37,38,"undirected",77
37,39,"undirected",29
37,43,"undirected",2
37,46,"undirected",2
37,86,"undirected",5
37,142,"undirected",1
37,144,"undirected",1
37,149,"undirected",4
37,150,"undirected",5
37,156,"undirected",1
37,185,"undirected",2
37,186,"undirected",3
37,274,"undirected",6
37,284,"undirected",1
37,286,"undirected",2
37,344,"undirected",2
37,373,"undirected",1
37,378,"undirected",1
37,383,"undirected",4
37,385,"undirected",4
37,386,"undirected",5
37,388,"undirected",1
37,389,"undirected",1
37,391,"undirected",1
37,393,"undirected",16
38,39,"undirected",56
38,42,"undirected",2
38,44,"undirected",2
38,45,"undirected",4
38,52,"undirected",6
38,55,"undirected",3
38,56,"undirected",2
38,57,"undirected",20
38,58,"undirected",12
38,59,"undirected",7
38,60,"undirected",5
38,64,"undirected",1
38,66,"undirected",1
38,78,"undirected",3
38,79,"undirected",1
38,80,"undirected",3
38,82,"undirected",2
38,86,"undirected",17
38,87,"undirected",34
38,92,"undirected",2
38,108,"undirected",11
38,123,"undirected",1
38,127,"undirected",1
38,131,"undirected",1
38,139,"undirected",1
38,141,"undirected",1
38,143,"undirected",1
38,144,"undirected",3
38,149,"undirected",9
38,150,"undirected",23
38,153,"undirected",4
38,154,"undirected",1
38,155,"undirected",18
38,156,"undirected",1
38,158,"undirected",7
38,185,"undirected",1
38,208,"undirected",1
38,211,"undirected",21
38,212,"undirected",1
38,223,"undirected",1
38,229,"undirected",1
38,239,"undirected",7
38,250,"undirected",1
38,253,"undirected",1
38,254,"undirected",1
38,271,"undirected",4
38,274,"undirected",2
38,284,"undirected",10
38,286,"undirected",3
38,288,"undirected",10
38,289,"undirected",1
38,341,"undirected",2
38,344,"undirected",3
38,361,"undirected",1
38,373,"undirected",4
38,376,"undirected",1
38,380,"undirected",1
38,384,"undirected",1
38,385,"undirected",3
38,386,"undirected",9
38,388,"undirected",1
38,389,"undirected",3
38,393,"undirected",3
39,149,"undirected",2
39,150,"undirected",3
39,284,"undirected",1
39,344,"undirected",2
39,386,"undirected",1
40,41,"undirected",72
40,46,"undirected",2
40,47,"undirected",5
40,111,"undirected",2
40,144,"undirected",4
40,203,"undirected",1
40,223,"undirected",3
40,237,"undirected",2
40,239,"undirected",1
40,286,"undirected",1
40,364,"undirected",2
40,381,"undirected",1
41,48,"undirected",1
41,84,"undirected",1
41,108,"undirected",1
41,111,"undirected",4
41,114,"undirected",3
41,115,"undirected",1
41,144,"undirected",11
41,145,"undirected",1
41,150,"undirected",3
41,154,"undirected",2
41,158,"undirected",2
41,211,"undirected",1
41,223,"undirected",11
41,237,"undirected",2
41,238,"undirected",2
41,284,"undirected",1
41,384,"undirected",1
41,387,"undirected",1
42,43,"undirected",124
42,44,"undirected",91
42,45,"undirected",200
42,46,"undirected",12
42,48,"undirected",20
42,49,"undirected",3
42,50,"undirected",13
42,51,"undirected",32
42,52,"undirected",34
42,53,"undirected",5
42,58,"undirected",12
42,64,"undirected",2
42,66,"undirected",2
42,76,"undirected",2
42,80,"undirected",1
42,85,"undirected",1
42,86,"undirected",51
42,87,"undirected",107
42,93,"undirected",1
42,94,"undirected",2
42,95,"undirected",4
42,102,"undirected",3
42,108,"undirected",16
42,111,"undirected",1
42,113,"undirected",1
42,114,"undirected",3
42,123,"undirected",1
42,127,"undirected",2
42,140,"undirected",5
42,141,"undirected",5
42,149,"undirected",2
42,150,"undirected",1
42,153,"undirected",6
42,155,"undirected",21
42,156,"undirected",2
42,158,"undirected",17
42,208,"undirected",6
42,210,"undirected",1
42,211,"undirected",51
42,212,"undirected",5
42,214,"undirected",1
42,229,"undirected",4
42,232,"undirected",1
42,235,"undirected",1
42,252,"undirected",1
42,253,"undirected",1
42,254,"undirected",2
42,257,"undirected",1
42,274,"undirected",1
42,284,"undirected",5
42,286,"undirected",16
42,292,"undirected",1
42,341,"undirected",2
42,386,"undirected",1
42,387,"undirected",1
42,388,"undirected",2
42,389,"undirected",2
42,391,"undirected",1
43,44,"undirected",188
43,45,"undirected",698
43,46,"undirected",68
43,47,"undirected",1
43,48,"undirected",114
43,49,"undirected",9
43,50,"undirected",88
43,51,"undirected",86
43,52,"undirected",132
43,53,"undirected",10
43,54,"undirected",2
43,57,"undirected",10
43,58,"undirected",36
43,59,"undirected",1
43,60,"undirected",3
43,61,"undirected",1
43,64,"undirected",1
43,66,"undirected",2
43,67,"undirected",4
43,74,"undirected",3
43,75,"undirected",6
43,76,"undirected",8
43,78,"undirected",6
43,79,"undirected",4
43,80,"undirected",8
43,82,"undirected",9
43,83,"undirected",7
43,84,"undirected",11
43,85,"undirected",76
43,86,"undirected",240
43,87,"undirected",495
43,92,"undirected",34
43,93,"undirected",28
43,94,"undirected",21
43,95,"undirected",24
43,102,"undirected",9
43,103,"undirected",1
43,104,"undirected",1
43,105,"undirected",3
43,108,"undirected",54
43,111,"undirected",11
43,113,"undirected",65
43,114,"undirected",22
43,115,"undirected",9
43,117,"undirected",1
43,120,"undirected",3
43,122,"undirected",2
43,123,"undirected",11
43,124,"undirected",8
43,125,"undirected",2
43,127,"undirected",4
43,131,"undirected",6
43,133,"undirected",31
43,134,"undirected",1
43,135,"undirected",15
43,139,"undirected",13
43,140,"undirected",16
43,141,"undirected",36
43,142,"undirected",24
43,143,"undirected",5
43,144,"undirected",16
43,145,"undirected",19
43,148,"undirected",10
43,149,"undirected",35
43,150,"undirected",21
43,153,"undirected",4
43,154,"undirected",4
43,155,"undirected",55
43,156,"undirected",42
43,157,"undirected",4
43,158,"undirected",66
43,185,"undirected",13
43,187,"undirected",10
43,188,"undirected",5
43,189,"undirected",40
43,191,"undirected",22
43,192,"undirected",11
43,193,"undirected",4
43,194,"undirected",7
43,200,"undirected",1
43,204,"undirected",1
43,206,"undirected",1
43,208,"undirected",34
43,210,"undirected",10
43,211,"undirected",69
43,212,"undirected",6
43,223,"undirected",1
43,229,"undirected",5
43,254,"undirected",1
43,255,"undirected",1
43,271,"undirected",39
43,272,"undirected",7
43,273,"undirected",5
43,274,"undirected",83
43,275,"undirected",1
43,278,"undirected",1
43,279,"undirected",6
43,281,"undirected",3
43,284,"undirected",53
43,285,"undirected",60
43,286,"undirected",282
43,287,"undirected",17
43,288,"undirected",16
43,289,"undirected",4
43,290,"undirected",1
43,292,"undirected",26
43,293,"undirected",1
43,296,"undirected",21
43,340,"undirected",5
43,341,"undirected",9
43,344,"undirected",2
43,346,"undirected",12
43,362,"undirected",12
43,363,"undirected",5
43,364,"undirected",4
43,374,"undirected",2
43,375,"undirected",2
43,376,"undirected",2
43,377,"undirected",98
43,378,"undirected",12
43,379,"undirected",153
43,380,"undirected",47
43,381,"undirected",11
43,382,"undirected",4
43,383,"undirected",41
43,384,"undirected",8
43,385,"undirected",23
43,386,"undirected",33
43,387,"undirected",19
43,388,"undirected",47
43,389,"undirected",6
43,390,"undirected",18
43,391,"undirected",25
43,393,"undirected",21
44,45,"undirected",298
44,46,"undirected",3
44,48,"undirected",78
44,49,"undirected",7
44,50,"undirected",6
44,51,"undirected",9
44,52,"undirected",46
44,57,"undirected",29
44,58,"undirected",9
44,75,"undirected",5
44,78,"undirected",5
44,79,"undirected",5
44,80,"undirected",5
44,82,"undirected",6
44,83,"undirected",5
44,85,"undirected",1
44,86,"undirected",102
44,87,"undirected",273
44,92,"undirected",1
44,93,"undirected",9
44,94,"undirected",6
44,98,"undirected",4
44,102,"undirected",14
44,104,"undirected",1
44,108,"undirected",38
44,111,"undirected",6
